Date	Price	Open	High	Low	Vol.	Change %	MA7	MA21	EMA	High-Low	Price-Open
2022-04-26	38113.0	40443.0	40770.0	37708.0	681470000.0	-5.72	39854.42857142857	40779.857142857145	40323.1583040902	3062.0	-2330.0
2022-04-27	39243.0	38113.0	39447.0	37869.0	426830000.0	2.96	39550.857142857145	40592.71428571428	40179.137196878175	1578.0	1130.0
2022-04-28	39748.0	39243.0	40382.0	38888.0	542390000.0	1.29	39446.0	40416.52380952381	40121.65223729442	1494.0	505.0
2022-04-29	38581.0	39748.0	39919.0	38175.0	382900000.0	-2.94	39284.857142857145	40240.619047619046	39916.231938988494	1744.0	-1167.0
2022-04-30	37650.0	38590.0	38776.0	37596.0	248220000.0	-2.41	39032.28571428572	39996.95238095238	39614.0676804567	1180.0	-940.0
2022-05-01	38461.0	37642.0	38676.0	37397.0	276990000.0	2.15	38889.0	39821.857142857145	39460.32532306247	1279.0	819.0
2022-05-02	38514.0	38472.0	39134.0	38061.0	580790000.0	0.14	38615.71428571428	39775.04761904762	39334.14861332081	1073.0	42.0
2022-05-03	37718.0	38515.0	38647.0	37513.0	367210000.0	-2.07	38559.28571428572	39662.666666666664	39118.662131544705	1134.0	-797.0
2022-05-04	39688.0	37717.0	40021.0	37660.0	691490000.0	5.22	38622.857142857145	39593.857142857145	39194.57384733875	2361.0	1971.0
2022-05-05	36544.0	39686.0	39833.0	36183.0	1040000000.0	-7.92	38165.142857142855	39432.333333333336	38841.16400102691	3650.0	-3142.0
2022-05-06	36009.0	36540.0	36646.0	35267.0	752840000.0	-1.46	37797.71428571428	39215.619047619046	38463.542134223324	1379.0	-531.0
2022-05-07	35468.0	36003.0	36119.0	34773.0	288860000.0	-1.5	37486.0	38981.619047619046	38064.13651632688	1346.0	-535.0
2022-05-08	34060.0	35468.0	35497.0	33727.0	671050000.0	-3.97	36857.28571428572	38712.90476190476	37530.251647483296	1770.0	-1408.0
2022-05-09	30095.0	34041.0	34227.0	30095.0	268090.0	-11.64	35654.57142857143	38203.0	36538.88476115219	4132.0	-3946.0
2022-05-10	31007.5	30098.2	32621.2	29831.0	235610.0	3.03	34695.92857142857	37703.21428571428	35801.36679299857	2790.2000000000007	909.2999999999993
2022-05-11	29068.2	31008.0	32113.6	27835.5	296900.0	-6.25	33178.81428571429	37117.509523809524	34903.61122059876	4278.0999999999985	-1939.7999999999993
2022-05-12	28976.0	29073.4	30136.7	26500.5	309480.0	-0.32	32097.67142857143	36569.60476190476	34113.26305785226	3636.2000000000007	-97.40000000000146
2022-05-13	29284.4	28994.3	31002.7	28755.0	141230.0	1.06	31137.014285714286	36073.195238095235	33469.41465013863	2247.7000000000007	290.1000000000022
2022-05-14	30080.4	29285.2	30277.4	28666.7	70460.0	2.72	30367.35714285714	35628.54761904762	33017.546030120146	1610.7000000000007	795.2000000000007
2022-05-15	31308.7	30078.6	31383.8	29499.4	65440.0	4.08	29974.314285714285	35240.2	32789.6998927708	1884.3999999999978	1230.1000000000022
2022-05-16	29849.0	31308.3	31312.4	29135.8	100250.0	-4.66	29939.17142857143	34736.485714285714	32397.60657373469	2176.600000000002	-1459.2999999999993
2022-05-17	30437.5	29856.7	30720.1	29484.5	79630.0	1.97	29857.742857142857	34370.985714285714	32136.259030570065	1235.5999999999985	580.7999999999993
2022-05-18	28683.7	30437.5	30687.9	28648.1	92030.0	-5.76	29802.81428571429	33868.1619047619	31675.917826494056	2039.800000000003	-1753.7999999999993
2022-05-19	30305.9	28700.4	30525.1	28682.1	101380.0	5.66	29992.8	33418.538095238095	31493.248782961517	1843.0	1605.5
2022-05-20	29178.6	30305.9	30735.1	28738.5	98780.0	-3.72	29977.685714285715	32970.804761904765	31184.628945233315	1996.5999999999985	-1127.300000000003
2022-05-21	29434.6	29188.7	29623.2	28953.9	32270.0	0.88	29885.428571428572	32579.595238095237	30951.29175253554	669.2999999999993	245.89999999999782
2022-05-22	30286.6	29433.0	30462.0	29260.1	50600.0	2.89	29739.414285714283	32190.338095238094	30862.6661855308	1201.9000000000015	853.5999999999985
2022-05-23	29093.3	30287.3	30644.8	28913.6	92100.0	-3.94	29631.457142857143	31741.733333333334	30626.750694126695	1731.2000000000007	-1194.0
2022-05-24	29648.7	29091.6	29810.8	28706.1	79420.0	1.91	29518.77142857143	31357.480952380953	30496.343934909804	1104.7000000000007	557.1000000000022
2022-05-25	29540.6	29648.7	30202.3	29353.5	78850.0	-0.36	29641.18571428571	30874.271428571425	30368.911410255165	848.7999999999993	-108.10000000000218
2022-05-26	29203.5	29537.9	29868.9	28077.9	126710.0	-1.14	29483.7	30524.723809523806	30213.523222221145	1791.0	-334.40000000000146
2022-05-27	28601.2	29194.0	29377.1	28282.2	116410.0	-2.06	29401.214285714286	30171.97142857143	29998.54679259166	1094.8999999999978	-592.7999999999993
2022-05-28	29027.1	28620.1	29194.4	28537.2	43870.0	1.49	29343.0	29865.261904761905	29869.020553579438	657.2000000000007	407.0
2022-05-29	29465.2	29027.1	29556.5	28838.7	36870.0	1.51	29225.657142857144	29646.4619047619	29815.17781310218	717.7999999999993	438.1000000000022
2022-05-30	31723.3	29465.2	32185.6	29307.2	129560.0	7.66	29601.371428571427	29724.0	30069.594104688556	2878.399999999998	2258.0999999999985
2022-05-31	31793.4	31730.2	32377.5	31221.2	86600.0	0.22	29907.757142857146	29761.42380952381	30299.434890730085	1156.2999999999993	63.20000000000073
2022-06-01	29798.5	31793.1	31969.9	29396.6	135090.0	-6.27	29944.600000000002	29796.200000000004	30232.643571966073	2573.300000000003	-1994.5999999999985
2022-06-02	30455.5	29798.6	30638.5	29604.4	81400.0	2.2	30123.457142857143	29866.652380952386	30262.357762370597	1034.0999999999985	656.9000000000015
2022-06-03	29700.9	30455.7	30674.8	29330.8	72130.0	-2.48	30280.557142857142	29886.48571428571	30187.49672738785	1344.0	-754.7999999999993
2022-06-04	29864.3	29700.9	29963.8	29489.5	33510.0	0.55	30400.15714285714	29876.195238095235	30144.403830402804	474.2999999999993	163.39999999999782
2022-06-05	29913.0	29865.1	30166.9	29539.0	30330.0	0.16	30464.12857142857	29809.733333333334	30113.5499863491	627.9000000000015	47.900000000001455
2022-06-06	31367.6	29911.2	31753.4	29888.6	94010.0	4.86	30413.314285714285	29882.04761904762	30280.756654835885	1864.800000000003	1456.3999999999978
2022-06-07	31128.8	31370.3	31556.6	29235.0	140320.0	-0.76	30318.371428571427	29914.966666666667	30393.829100857765	2321.5999999999985	-241.5
2022-06-08	30201.6	31127.2	31312.1	29874.8	87960.0	-2.98	30375.95714285714	29987.247619047615	30368.19855407673	1437.2999999999993	-925.6000000000022
2022-06-09	30097.8	30202.1	30691.4	29953.8	61720.0	-0.34	30324.85714285714	29977.338095238094	30332.145413533166	737.6000000000022	-104.29999999999927
2022-06-10	29083.3	30097.4	30325.6	28884.9	104260.0	-3.37	30236.62857142857	29972.799999999996	30165.632691728744	1440.699999999997	-1014.1000000000022
2022-06-11	28403.4	29083.3	29426.6	28161.8	82920.0	-2.34	30027.928571428572	29923.695238095235	29930.66833283158	1264.7999999999993	-679.8999999999978
2022-06-12	26606.3	28404.0	28534.8	26606.3	120020.0	-6.33	29555.54285714286	29748.442857142858	29487.41922178737	1928.5	-1797.7000000000007
2022-06-13	22448.0	26606.3	26857.6	22006.3	379260.0	-15.63	28281.31428571429	29432.0	28548.829992215724	4851.299999999999	-4158.299999999999
2022-06-14	22157.3	22449.1	23200.3	20860.9	251010.0	-1.29	26999.67142857143	29075.266666666666	27696.625993253627	2339.399999999998	-291.7999999999993
2022-06-15	22577.9	22137.5	22754.4	20125.8	280410.0	1.9	25910.571428571428	28743.709523809524	27014.129194153145	2628.600000000002	440.40000000000146
2022-06-16	20386.6	22577.9	22942.1	20231.1	144000.0	-9.71	24523.257142857143	28323.85714285714	26130.458634932726	2711.0	-2191.300000000003
2022-06-17	20444.6	20391.3	21315.4	20244.1	136270.0	0.28	23289.157142857144	27935.447619047616	25372.34415027503	1071.300000000003	53.29999999999927
2022-06-18	18986.5	20446.4	20744.7	17630.5	267250.0	-7.13	21943.885714285716	27457.323809523805	24520.898263571693	3114.2000000000007	-1459.9000000000015
2022-06-19	20577.2	18983.4	20763.5	17983.7	169390.0	8.38	21082.585714285717	27034.085714285717	23995.0718284288	2779.7999999999993	1593.7999999999993
2022-06-20	20572.3	20576.9	20996.8	19658.8	140600.0	-0.02	20814.62857142857	26503.08571428571	23538.702251304963	1338.0	-4.600000000002183
2022-06-21	20720.4	20571.6	21689.3	20371.7	136320.0	0.72	20609.35714285714	25975.799999999996	23162.928617797636	1317.5999999999985	148.8000000000029
2022-06-22	19965.8	20720.2	20864.3	19780.2	125940.0	-3.64	20236.2	25507.57619047619	22736.644802091283	1084.0999999999985	-754.4000000000015
2022-06-23	21100.7	19967.3	21189.8	19907.5	110700.0	5.68	20338.214285714286	25062.109523809526	22518.51882847911	1282.2999999999993	1133.4000000000015
2022-06-24	21226.9	21100.9	21488.7	20743.9	104560.0	0.6	20449.971428571425	24658.585714285713	22346.302984681897	744.7999999999993	126.0
2022-06-25	21489.9	21226.9	21553.4	20917.5	66630.0	1.24	20807.600000000002	24259.804761904765	22232.115920057644	635.9000000000015	263.0
2022-06-26	21043.5	21489.9	21837.4	20989.7	67210.0	-2.08	20874.214285714286	23837.44761904762	22073.633797383292	847.7000000000007	-446.40000000000146
2022-06-27	20730.2	21037.7	21497.5	20568.0	84690.0	-1.49	20896.771428571432	23330.904761904763	21894.509291065522	929.5	-307.5
2022-06-28	20278.0	20727.9	21200.2	20210.5	83830.0	-2.18	20833.571428571428	22814.2	21678.97471892345	989.7000000000007	-449.90000000000146
2022-06-29	20111.3	20278.0	20415.8	19880.7	98970.0	-0.82	20854.35714285714	22333.709523809524	21469.951423066992	535.0999999999985	-166.70000000000073
2022-06-30	19926.6	20111.3	20155.1	18682.7	127730.0	-0.92	20686.62857142857	21849.36666666667	21264.171233324727	1472.3999999999978	-184.70000000000073
2022-07-01	19262.9	19926.6	20785.6	18980.1	150180.0	-3.33	20406.057142857146	21381.728571428575	20997.33506888143	1805.5	-663.6999999999971
2022-07-02	19243.2	19275.4	19425.4	19006.4	58570.0	-0.1	20085.100000000002	20945.528571428575	20763.450393030576	419.0	-32.20000000000073
2022-07-03	19309.9	19243.4	19626.4	18794.4	65270.0	0.35	19837.442857142858	20598.08095238095	20569.643673959832	832.0	66.5
2022-07-04	20215.8	19310.6	20303.8	19052.5	92790.0	4.69	19763.957142857143	20491.785714285714	20522.464517431854	1251.2999999999993	905.2000000000007
2022-07-05	20200.6	20215.8	20706.9	19315.4	122430.0	-0.08	19752.899999999998	20398.609523809522	20479.54924844094	1391.5	-15.200000000000728
2022-07-06	20561.1	20180.4	20654.9	19785.3	105240.0	1.78	19817.157142857144	20302.571428571428	20490.42268198215	869.6000000000022	380.6999999999971
2022-07-07	21637.8	20557.9	21817.8	20282.7	115810.0	5.24	20061.614285714284	20362.152380952382	20643.40632438453	1535.0999999999985	1079.8999999999978
2022-07-08	21611.2	21637.1	22482.1	21207.0	439900.0	-0.12	20397.085714285717	20417.704761904763	20772.44548113326	1275.0999999999985	-25.899999999997817
2022-07-09	21587.5	21610.4	21944.1	21338.4	190110.0	-0.11	20731.985714285714	20541.561904761904	20881.11941698216	605.6999999999971	-22.900000000001455
2022-07-10	20847.4	21587.4	21599.2	20689.7	204680.0	-3.43	20951.62857142857	20554.428571428572	20876.623494717875	909.5	-740.0
2022-07-11	19963.2	20847.2	20855.0	19897.0	160200.0	-4.24	20915.54285714286	20525.42380952381	20754.83369542216	958.0	-884.0
2022-07-12	19330.9	19963.2	20051.7	19279.6	167910.0	-3.17	20791.3	20459.257142857143	20564.975869365873	772.1000000000022	-632.2999999999993
2022-07-13	20250.0	19331.6	20250.8	18942.2	249380.0	4.75	20746.85714285714	20472.790476190476	20522.97908678376	1308.5999999999985	918.4000000000015
2022-07-14	20586.0	20250.0	20862.2	19664.9	205280.0	1.66	20596.600000000002	20448.280952380952	20531.38187521259	1197.2999999999993	336.0
2022-07-15	20825.1	20586.1	21178.1	20393.4	164670.0	1.16	20484.3	20429.14761904762	20570.544291850914	784.6999999999971	239.0
2022-07-16	21209.9	20825.2	21561.3	20484.4	136890.0	1.85	20430.35714285714	20415.814285714285	20655.791719604127	1076.8999999999978	384.7000000000007
2022-07-17	20785.6	21209.8	21654.4	20755.2	132810.0	-2.0	20421.528571428575	20403.533333333333	20673.099490323577	899.2000000000007	-424.2000000000007
2022-07-18	22525.8	20785.6	22714.9	20770.6	279720.0	8.37	20787.614285714284	20489.038095238095	20920.1262249471	1944.300000000003	1740.2000000000007
2022-07-19	23410.2	22529.3	23757.3	21581.8	308910.0	3.93	21370.37142857143	20638.190476190477	21252.136061620822	2175.5	880.9000000000015
2022-07-20	23215.2	23412.0	24258.0	22944.4	281310.0	-0.83	21793.971428571425	20785.995238095238	21513.87792007138	1313.5999999999985	-196.79999999999927
2022-07-21	23153.0	23219.9	23403.8	22360.2	217080.0	-0.27	22160.68571428571	20939.63333333333	21732.427530728528	1043.5999999999985	-66.90000000000146
2022-07-22	22675.2	23150.0	23741.4	22524.2	197540.0	-2.06	22424.985714285714	21102.123809523808	21858.13052663139	1217.2000000000007	-474.7999999999993
2022-07-23	22460.4	22683.6	22991.0	21971.7	137420.0	-0.95	22603.62857142857	21255.32380952381	21938.43312308054	1019.2999999999993	-223.1999999999971
2022-07-24	22582.1	22449.8	22987.9	22281.3	126660.0	0.54	22860.27142857143	21411.14285714286	22024.25537333647	706.6000000000022	132.29999999999927
2022-07-25	21301.9	22582.3	22653.3	21275.4	206930.0	-5.67	22685.428571428572	21462.861904761907	21927.941323558276	1377.8999999999978	-1280.3999999999978
2022-07-26	21248.7	21301.6	21322.3	20737.3	201570.0	-0.25	22376.64285714286	21512.77142857143	21837.375813750506	585.0	-52.89999999999782
2022-07-27	22958.3	21248.0	23027.8	21047.5	242660.0	8.05	22339.942857142858	21626.92380952381	21986.832371917106	1980.2999999999993	1710.2999999999993
2022-07-28	23850.0	22957.7	24190.5	22611.6	268320.0	3.88	22439.514285714286	21732.26666666667	22235.254722328158	1578.9000000000015	892.2999999999993
2022-07-29	23774.3	23850.2	24340.0	23451.4	221660.0	-0.32	22596.528571428575	21835.27142857143	22440.46075935107	888.5999999999985	-75.90000000000146
2022-07-30	23634.2	23774.2	24605.3	23521.8	168720.0	-0.59	22764.214285714286	21932.733333333334	22599.625991437595	1083.5	-140.0
2022-07-31	23303.4	23634.2	24179.3	23236.2	138840.0	-1.4	22867.257142857143	22049.68571428571	22693.462525912582	943.0999999999985	-330.7999999999993
2022-08-01	23271.2	23303.4	23484.4	22863.8	162330.0	-0.14	23148.585714285717	22207.20952380952	22770.494189124238	620.6000000000022	-32.20000000000073
2022-08-02	22988.6	23271.1	23423.3	22670.8	177300.0	-1.21	23397.14285714286	22381.385714285716	22799.574963907675	752.5	-282.5
2022-08-03	22820.8	22988.7	23623.7	22698.6	174660.0	-0.73	23377.5	22503.804761904765	22802.404968719984	925.1000000000022	-167.90000000000146
2022-08-04	22612.1	22822.2	23214.5	22438.7	181190.0	-0.91	23200.657142857144	22600.285714285714	22777.030972890654	775.7999999999993	-210.10000000000218
2022-08-05	23308.2	22613.3	23447.6	22593.5	208900.0	3.08	23134.071428571428	22718.52857142857	22847.85350983857	854.0999999999985	694.9000000000015
2022-08-06	22944.2	23308.2	23344.4	22923.6	94440.0	-1.56	23035.5	22801.114285714288	22860.69970852676	420.8000000000029	-364.0
2022-08-07	23175.3	22944.2	23387.7	22852.3	99360.0	1.01	23017.200000000004	22914.90952380952	22902.646414056526	535.4000000000015	231.09999999999854
2022-08-08	23816.3	23175.3	24234.1	23160.6	197940.0	2.77	23095.071428571428	22976.361904761903	23024.46689218232	1073.5	641.0
2022-08-09	23146.7	23818.1	23912.0	22886.5	169620.0	-2.81	23117.65714285714	22963.814285714285	23040.764639891346	1025.5	-671.3999999999978
2022-08-10	23962.9	23150.3	24209.9	22714.7	243610.0	3.53	23280.81428571429	22999.41904761905	23163.71602123917	1495.2000000000007	812.6000000000022
2022-08-11	23935.3	23963.3	24873.5	23864.0	285360.0	-0.12	23469.842857142856	23036.67142857143	23266.593885073948	1009.5	-28.0
2022-08-12	24398.7	23935.3	24440.8	23616.4	194960.0	1.94	23625.628571428573	23118.742857142857	23417.54136706409	824.3999999999978	463.40000000000146
2022-08-13	24442.5	24398.9	24882.9	24318.7	170590.0	0.18	23839.67142857143	23213.128571428573	23554.20251812221	564.2000000000007	43.599999999998545
2022-08-14	24302.8	24442.1	24997.3	24172.2	177250.0	-0.57	24000.742857142857	23295.06666666667	23654.015515705916	825.0999999999985	-139.29999999999927
2022-08-15	24101.7	24303.3	25205.7	23784.5	279280.0	-0.83	24041.514285714286	23428.390476190478	23713.706780278462	1421.2000000000007	-201.59999999999854
2022-08-16	23856.8	24102.6	24240.8	23693.8	201700.0	-1.02	24142.957142857143	23552.585714285713	23732.785876241334	547.0	-245.79999999999927
2022-08-17	23338.0	23855.8	24423.5	23191.6	239530.0	-2.17	24053.68571428571	23570.666666666668	23680.147759409156	1231.9000000000015	-517.7999999999993
2022-08-18	23203.6	23337.7	23578.0	23131.3	160970.0	-0.58	23949.157142857144	23539.885714285712	23616.6080581546	446.7000000000007	-134.10000000000218
2022-08-19	20831.3	23201.6	23202.3	20807.8	339470.0	-10.22	23439.528571428567	23399.742857142857	23245.233650400656	2394.5	-2370.2999999999993
2022-08-20	21138.9	20830.7	21357.4	20784.8	206940.0	1.48	22967.58571428571	23280.91904761905	22964.38916368057	572.6000000000022	308.2000000000007
2022-08-21	21517.2	21138.9	21692.4	21077.4	177520.0	1.79	22569.64285714286	23195.861904761907	22771.430608523162	615.0	378.2999999999993
2022-08-22	21416.3	21516.8	21517.4	20912.1	251830.0	-0.47	22186.014285714282	23107.533333333333	22590.746527386742	605.3000000000029	-100.5
2022-08-23	21517.2	21416.5	21661.0	20919.6	228650.0	0.47	21851.785714285714	23037.466666666667	22447.606990401844	741.4000000000015	100.70000000000073
2022-08-24	21365.2	21516.2	21832.3	21171.1	202400.0	-0.71	21569.957142857143	22968.152380952382	22303.286058348265	661.2000000000007	-151.0
2022-08-25	21565.4	21365.4	21801.2	21324.8	190150.0	0.94	21335.928571428572	22918.309523809523	22204.9012505685	476.40000000000146	200.0
2022-08-26	20249.9	21564.2	21815.3	20122.4	322160.0	-6.1	21252.87142857143	22772.67619047619	21944.234417159365	1692.8999999999978	-1314.2999999999993
2022-08-27	20033.9	20249.9	20343.6	19849.8	187340.0	-1.07	21095.014285714286	22634.09047619048	21689.523161538116	493.7999999999993	-216.0
2022-08-28	19550.2	20034.2	20150.8	19542.9	159600.0	-2.41	20814.014285714286	22461.466666666667	21404.280073333033	607.8999999999978	-484.0
2022-08-29	20295.8	19551.3	20394.5	19551.2	248040.0	3.81	20653.942857142858	22293.823809523812	21256.482730221964	843.2999999999993	744.5
2022-08-30	19792.6	20295.6	20558.2	19559.7	308410.0	-2.48	20407.571428571428	22134.104761904764	21061.298366192368	998.5	-503.0
2022-08-31	20043.9	19793.4	20469.1	19793.4	318170.0	1.27	20218.81428571429	21947.48571428571	20925.645250700054	675.6999999999971	250.5
2022-09-01	20126.1	20049.9	20202.7	19584.4	275080.0	0.41	20013.2	21766.095238095237	20819.03921727338	618.2999999999993	76.19999999999709
2022-09-02	19952.7	20131.6	20428.2	19764.7	272220.0	-0.86	19970.742857142857	21554.380952380954	20703.52732163693	663.5	-178.89999999999782
2022-09-03	19831.4	19952.8	20043.8	19660.7	157850.0	-0.61	19941.81428571429	21334.80476190476	20587.24367875201	383.09999999999854	-121.39999999999782
2022-09-04	19999.9	19832.2	20017.8	19594.7	158270.0	0.85	20006.057142857142	21129.904761904763	20508.931188251743	423.09999999999854	167.70000000000073
2022-09-05	19793.1	19999.9	20042.9	19650.7	238710.0	-1.03	19934.242857142857	20924.73333333333	20413.487029818178	392.2000000000007	-206.8000000000029
2022-09-06	18786.4	19793.4	20169.3	18723.3	402430.0	-5.09	19790.5	20683.285714285714	20196.542092509088	1446.0	-1007.0
2022-09-07	19281.5	18786.3	19445.9	18548.4	319100.0	2.64	19681.585714285717	20490.119047619046	20074.53648017454	897.5	495.2000000000007
2022-09-08	19317.4	19281.5	19444.7	19034.5	291430.0	0.19	19566.057142857142	20305.061904761907	19973.584949484604	410.2000000000007	35.900000000001455
2022-09-09	21365.2	19318.8	21545.7	19294.1	480370.0	10.6	19767.842857142856	20330.485714285714	20159.133622886657	2251.600000000002	2046.4000000000015
2022-09-10	21650.4	21363.8	21790.6	21139.9	331120.0	1.33	20027.700000000004	20354.84285714286	20357.969139835102	650.6999999999971	286.6000000000022
2022-09-11	21834.9	21650.4	21836.4	21363.0	297120.0	0.85	20289.842857142856	20369.97142857143	20554.893254523755	473.40000000000146	184.5
2022-09-12	22395.3	21836.6	22465.4	21581.6	431980.0	2.57	20661.585714285717	20416.59047619048	20800.280820587253	883.8000000000029	558.7000000000007
2022-09-13	20175.5	22395.3	22702.5	19909.6	485320.0	-9.91	20860.028571428575	20352.7	20716.97671117562	2792.9000000000015	-2219.7999999999993
2022-09-14	20222.5	20175.5	20503.7	19654.2	374220.0	0.23	20994.457142857143	20298.285714285714	20651.046483018872	849.5	47.0
2022-09-15	19701.7	20222.3	20321.4	19532.3	358420.0	-2.58	21049.35714285714	20209.5380952381	20524.46695194969	789.1000000000022	-520.5999999999985
2022-09-16	19802.4	19701.9	19883.0	19352.9	315590.0	0.51	20826.100000000002	20188.22857142857	20428.1913583564	530.0999999999985	100.5
2022-09-17	20113.5	19802.8	20178.6	19761.0	204580.0	1.57	20606.542857142857	20192.019047619047	20386.232510575544	417.59999999999854	310.7000000000007
2022-09-18	19418.8	20113.9	20113.9	19347.7	273110.0	-3.45	20261.385714285716	20185.761904761905	20257.241509165473	766.2000000000007	-695.1000000000022
2022-09-19	19538.9	19417.4	19666.6	18277.8	423430.0	0.62	19853.328571428574	20149.719047619048	20161.462641276743	1388.7999999999993	121.5
2022-09-20	18872.4	19538.9	19626.3	18742.6	361180.0	-3.41	19667.17142857143	20105.9	19989.587622439845	883.7000000000007	-666.5
2022-09-21	18489.0	18875.1	19758.4	18191.8	446850.0	-2.03	19419.528571428575	20031.85714285714	19789.5092727812	1566.6000000000022	-386.09999999999854
2022-09-22	19404.0	18488.1	19490.9	18371.0	448630.0	4.95	19377.0	19997.47142857143	19738.108036410373	1119.9000000000015	915.9000000000015
2022-09-23	19293.5	19404.1	19477.3	18554.8	431150.0	-0.57	19304.3	19966.08095238095	19678.82696488899	922.5	-110.59999999999854
2022-09-24	18925.2	19288.4	19310.6	18812.0	258500.0	-1.91	19134.542857142857	19922.928571428572	19578.34336957046	498.59999999999854	-363.2000000000007
2022-09-25	18803.2	18925.1	19125.1	18659.6	209710.0	-0.64	19046.600000000002	19865.942857142858	19474.9909202944	465.5	-121.89999999999782
2022-09-26	19225.7	18803.1	19304.8	18695.2	516030.0	2.25	19001.85714285714	19838.92380952381	19441.752130921814	609.5999999999985	422.6000000000022
2022-09-27	19081.0	19228.8	20361.2	18850.4	660120.0	-0.75	19031.657142857144	19852.95238095238	19393.651846798904	1510.7999999999993	-147.79999999999927
2022-09-28	19411.0	19083.4	19757.8	18505.3	581190.0	1.73	19163.37142857143	19859.119047619046	19395.964933892385	1252.5	327.59999999999854
2022-09-29	19593.0	19420.2	19631.5	18877.9	449570.0	0.94	19190.37142857143	19872.242857142857	19422.23627604007	753.5999999999985	172.79999999999927
2022-09-30	19423.0	19593.4	20174.9	19208.9	490290.0	-0.87	19208.87142857143	19779.757142857143	19422.338105901392	966.0	-170.40000000000146
2022-10-01	19311.9	19422.9	19480.3	19172.6	173910.0	-0.57	19264.114285714284	19668.4	19407.61302511454	307.7000000000007	-111.0
2022-10-02	19052.2	19311.9	19389.9	18937.3	222820.0	-1.34	19299.685714285715	19535.890476190478	19360.224621765938	452.6000000000022	-259.7000000000007
2022-10-03	19628.3	19057.6	19676.0	19001.3	333030.0	3.02	19357.2	19404.128571428573	19395.968005530478	674.7000000000007	570.7000000000007
2022-10-04	20340.2	19629.7	20436.1	19506.4	368170.0	3.63	19537.085714285717	19411.97142857143	19521.86560479308	929.6999999999971	710.5
2022-10-05	20157.5	20340.5	20353.8	19761.7	352760.0	-0.9	19643.72857142857	19408.876190476192	19606.616857487337	592.0999999999985	-183.0
2022-10-06	19956.7	20157.5	20436.7	19873.7	370600.0	-1.0	19695.68571428571	19421.019047619047	19653.29460982236	563.0	-200.79999999999927
2022-10-07	19531.3	19962.4	20051.4	19352.1	263500.0	-2.13	19711.157142857144	19408.109523809526	19637.028661846045	699.3000000000029	-431.1000000000022
2022-10-08	19415.0	19530.2	19612.2	19274.7	113500.0	-0.6	19725.885714285716	19374.84761904762	19607.424840266573	337.5	-115.20000000000073
2022-10-09	19441.0	19416.3	19552.1	19329.6	127530.0	0.13	19781.428571428572	19375.904761904763	19585.234861564364	222.5	24.700000000000728
2022-10-10	19134.6	19441.7	19520.7	19057.0	243770.0	-1.58	19710.899999999998	19356.652380952382	19525.150213355784	463.7000000000007	-307.1000000000022
2022-10-11	19059.1	19134.3	19261.3	18868.7	288570.0	-0.39	19527.885714285716	19365.542857142857	19463.010184908348	392.59999999999854	-75.20000000000073
2022-10-12	19154.8	19058.5	19212.6	19010.6	242180.0	0.5	19384.64285714286	19397.247619047615	19421.915493587236	202.0	96.29999999999927
2022-10-13	19379.8	19154.6	19494.4	18207.9	455130.0	1.17	19302.228571428568	19396.095238095237	19416.30009444227	1286.5	225.20000000000073
2022-10-14	19181.8	19379.8	19933.9	19098.6	400450.0	-1.02	19252.3	19390.77619047619	19385.0334151833	835.3000000000029	-198.0
2022-10-15	19068.7	19181.7	19218.7	19000.8	123660.0	-0.59	19202.82857142857	19397.609523809522	19342.855626492194	217.90000000000146	-113.0
2022-10-16	19261.9	19068.8	19411.9	19066.0	140950.0	1.01	19177.242857142857	19419.45238095238	19332.061542959902	345.90000000000146	193.10000000000218
2022-10-17	19548.2	19262.2	19663.5	19163.6	248400.0	1.49	19236.32857142857	19434.809523809523	19360.880003898583	499.90000000000146	286.0
2022-10-18	19328.2	19548.4	19692.9	19102.8	290070.0	-1.13	19274.77142857143	19446.58095238095	19356.52267004544	590.1000000000022	-220.20000000000073
2022-10-19	19123.9	19328.2	19358.6	19101.2	209280.0	-1.06	19270.35714285714	19432.909523809525	19325.506314039383	257.3999999999978	-204.29999999999927
2022-10-20	19042.9	19125.1	19334.5	18935.6	253200.0	-0.42	19222.22857142857	19406.714285714286	19287.825472167468	398.90000000000146	-82.19999999999709
2022-10-21	19162.6	19042.9	19245.5	18703.3	294660.0	0.63	19219.485714285718	19394.31428571429	19271.128742545137	542.2000000000007	119.69999999999709
2022-10-22	19204.8	19162.6	19249.9	19116.1	118240.0	0.22	19238.928571428572	19389.214285714286	19262.284910205784	133.8000000000029	42.20000000000073
2022-10-23	19571.2	19204.8	19680.9	19092.5	180630.0	1.91	19283.114285714288	19413.928571428572	19303.473588845012	588.4000000000015	366.40000000000146
2022-10-24	19331.5	19571.2	19588.6	19177.2	286940.0	-1.22	19252.157142857144	19399.795238095237	19307.210443665677	411.3999999999978	-239.70000000000073
2022-10-25	20082.7	19331.8	20406.9	19249.0	371540.0	3.89	19359.942857142858	19387.533333333333	19410.60905117692	1157.9000000000015	750.9000000000015
2022-10-26	20769.5	20086.8	20981.5	20062.9	427990.0	3.42	19595.028571428575	19416.676190476188	19591.794511019998	918.5999999999985	682.7000000000007
2022-10-27	20292.9	20769.5	20867.9	20231.6	365490.0	-2.29	19773.600000000002	19432.685714285715	19685.275242884	636.3000000000029	-476.59999999999854
